,CURRENCY,AMOUNT,STATE,CREATED_DATE,MERCHANT_CATEGORY,MERCHANT_COUNTRY,ENTRY_METHOD,USER_ID,TYPE,SOURCE,ID
16868,EUR,17000,COMPLETED,2016-05-26 07:48:36.925000,,,misc,1a9e22bd-4cec-47c4-8196-92038ba2e603,TOPUP,OPHION,f480e7cc-cdb1-4c12-9f37-7641b76b59ea
16950,EUR,10000,COMPLETED,2016-05-26 17:30:44.698000,,,misc,79d9742c-6b53-48f7-acd1-d259903ab50f,TOPUP,OPHION,d6cec860-1e16-45d6-aaa0-ac95fa6b27ce
16952,GBP,50000,COMPLETED,2016-05-26 13:15:10.283000,,,misc,4af9791d-c8ff-4fba-aaef-b2fe25b6cbaf,TOPUP,OPHION,165a9a16-e430-4058-a8e0-282a1a4657f1
16990,GBP,8000,COMPLETED,2016-05-26 01:15:09.758000,,,misc,e4c0befe-0325-438a-b47d-ee6643c05184,TOPUP,OPHION,2c51678a-38ab-4641-be24-5e7114832ccf
17089,GBP,15000,COMPLETED,2016-05-23 01:15:08.747000,,,misc,e4c0befe-0325-438a-b47d-ee6643c05184,TOPUP,OPHION,4334d4e8-c69f-40ed-aa75-c87c6956928b
17115,GBP,6000,COMPLETED,2016-05-25 05:15:07.856000,,,misc,e4c0befe-0325-438a-b47d-ee6643c05184,TOPUP,OPHION,37365142-f339-415c-8768-763c6ccd6856
17130,GBP,1000,COMPLETED,2016-05-24 21:15:08.193000,,,misc,13fb983d-f9a1-4aa7-b326-b53f98a26c16,TOPUP,OPHION,36372e0e-7302-43b3-b0bb-48634e0da767
17144,EUR,1500,COMPLETED,2016-05-24 18:00:30.903000,,,misc,d28fa355-d501-4e61-a523-343a16af7bd2,TOPUP,OPHION,abc3073c-ff63-44e7-a7a5-de6318843246
17171,EUR,1950,COMPLETED,2016-05-24 18:00:32.380000,,,misc,bd7ae824-113b-4b74-a0d5-ced843fc006b,TOPUP,OPHION,aa0ed0c7-0ac8-4f2d-91c3-2bdad0b17ffd
17265,EUR,7000,COMPLETED,2016-05-23 18:45:56.707000,,,misc,eaea409b-3ee0-4bfb-b454-0139d180693b,TOPUP,OPHION,6e0d2acd-648a-4164-b0b7-03b5a04aa057
17268,GBP,10000,COMPLETED,2016-05-23 13:15:09.220000,,,misc,4af9791d-c8ff-4fba-aaef-b2fe25b6cbaf,TOPUP,OPHION,d35c36d0-3ffe-48d9-8ddc-1041273e0141
17420,GBP,5000,COMPLETED,2016-05-22 01:15:08.104000,,,misc,e4c0befe-0325-438a-b47d-ee6643c05184,TOPUP,OPHION,25b3e007-a757-4ff8-8f69-f3c074885f0d
17689,EUR,16000,COMPLETED,2016-05-19 17:45:33.286000,,,misc,1a9e22bd-4cec-47c4-8196-92038ba2e603,TOPUP,OPHION,a707e81d-2cd9-41df-a7db-0e301bbb2308
17748,EUR,26500,COMPLETED,2016-05-19 09:26:40.332000,,,misc,7aedd7a8-f400-4a8f-82cd-e32aa05c3ae7,TOPUP,OPHION,b490323b-fd77-4f76-8906-a41866d33c61
17814,EUR,6900,COMPLETED,2016-05-18 18:15:56.149000,,,misc,0bbf7f56-2731-45ee-bed9-51cd981af7c1,TOPUP,OPHION,f11d4c0b-ff40-420e-bc96-2189578528ce
17883,GBP,500,COMPLETED,2016-05-18 13:15:14.419000,,,misc,bae50eff-cbd2-4712-8cae-1e2091159491,TOPUP,OPHION,bfc3b23f-50bb-47bf-ae3a-3fa0907fd7c6
17918,EUR,5000,COMPLETED,2016-05-18 18:16:43.936000,,,misc,87e5ef11-0bbc-4f97-9a2d-5192f687b323,TOPUP,OPHION,01e3aea1-034d-4eb5-8834-3c3cab4ac108
17982,EUR,4500,COMPLETED,2016-05-17 19:46:14.208000,,,misc,31464cae-738a-4510-8ea7-869e0fd1d630,TOPUP,OPHION,a28f2fa3-7258-4428-b1c4-2d0b450c6fb2
17984,EUR,500,COMPLETED,2016-05-17 19:46:13.153000,,,misc,4e04f3a5-ea58-4b25-9275-3fd3e0ac21da,TOPUP,OPHION,b20879b8-1bab-4898-acb3-ae42dd96b815
18017,EUR,5000,COMPLETED,2016-05-17 12:01:47.442000,,,misc,d7d7ba6e-c04e-4455-8afc-2241b0c8eaf6,TOPUP,OPHION,37281268-2b24-42e9-a778-a1c9f8016484
18064,EUR,80000,COMPLETED,2016-05-17 19:45:32.641000,,,misc,3dd8b1a9-17a7-483f-b1a4-9f23fe55ad61,TOPUP,OPHION,e0ae6d5e-8cdc-4595-bac2-ee56e333430f
18065,EUR,5000,COMPLETED,2016-05-17 19:46:07.321000,,,misc,d28fa355-d501-4e61-a523-343a16af7bd2,TOPUP,OPHION,0d7cde8c-fa22-4658-a9c9-bda5344e5243
18066,EUR,13100,COMPLETED,2016-05-17 19:46:46.222000,,,misc,5ff8fea3-1e6a-4360-bf40-2dc121b9cd78,TOPUP,OPHION,87f90916-2cdc-4966-ade4-f7480e17c6e9
18067,EUR,1000,COMPLETED,2016-05-17 19:47:53.456000,,,misc,01f36078-07dc-40fa-9b3b-cf3a724b4847,TOPUP,OPHION,a148b183-462e-4df2-9ea6-bd66ea3638dd
18099,EUR,25000,COMPLETED,2016-05-16 19:01:45.298000,,,misc,839f01a2-e80f-4035-ac43-96c19a00c61c,TOPUP,OPHION,ed67a625-9d21-477c-89af-3d65c237f71a
18100,EUR,33000,COMPLETED,2016-05-16 19:00:40.965000,,,misc,0bbf7f56-2731-45ee-bed9-51cd981af7c1,TOPUP,OPHION,b639bfb4-2ae1-4e46-812a-b1d2d552e8ee
18185,GBP,20000,COMPLETED,2016-05-15 21:15:10.078000,,,misc,e4c0befe-0325-438a-b47d-ee6643c05184,TOPUP,OPHION,b41c2200-f396-43cc-ba00-08d6112c239b
18186,GBP,40000,COMPLETED,2016-05-15 21:15:10.456000,,,misc,1228df8a-9b63-47a1-beb2-21c1b167d662,TOPUP,OPHION,231dc625-d1eb-4405-8d70-14f6ee6690f9
18515,EUR,5700,COMPLETED,2016-06-15 14:27:22.086000,,,misc,5aefedc4-37d8-4269-aca9-1bd9387b4c69,TOPUP,OPHION,2690e804-04ee-4670-b7aa-e17219f000eb
18603,EUR,2100,COMPLETED,2016-06-17 17:05:00.777000,,,misc,7aedd7a8-f400-4a8f-82cd-e32aa05c3ae7,TOPUP,OPHION,983c1fd3-3888-4cc2-99a6-59c350307d5e
18685,EUR,5000,COMPLETED,2016-06-16 17:30:52.075000,,,misc,0a2051d4-1f74-4bc5-a0c9-bc8ecdc88e98,TOPUP,OPHION,d3473f08-3681-40bf-9646-03ea999c993e
18687,EUR,2600,COMPLETED,2016-06-16 17:30:34.712000,,,misc,7fbc6995-0a91-4f71-b44a-69119d028707,TOPUP,OPHION,659a0048-058d-4e66-85ad-9eb47b94dbcc
18688,EUR,15000,COMPLETED,2016-06-16 17:30:35.932000,,,misc,13d6db98-b4f6-4604-be69-e5c4a631210e,TOPUP,OPHION,cbe68ed3-e5fc-4ccd-998a-2e046431a16f
18947,EUR,2000,COMPLETED,2016-06-14 18:01:15.870000,,,misc,bcabf2b8-388c-483e-a51c-d60cf24751ca,TOPUP,OPHION,a383bf81-490e-4bb0-bfd4-e6960ce1a3cd
18948,EUR,4000,COMPLETED,2016-06-14 18:00:48.377000,,,misc,35c4731a-4e95-4352-b87a-01bc10fe003e,TOPUP,OPHION,d9004563-d30b-4eb3-8ae2-c71087b2e47c
18949,EUR,38300,COMPLETED,2016-06-14 18:00:47.950000,,,misc,1a9e22bd-4cec-47c4-8196-92038ba2e603,TOPUP,OPHION,e2bf443f-bd76-4436-8bf3-6f6b66825ea6
18951,EUR,5000,COMPLETED,2016-06-14 18:01:32.237000,,,misc,0a2051d4-1f74-4bc5-a0c9-bc8ecdc88e98,TOPUP,OPHION,bc4f07c1-8063-4e78-9bd1-531dde138f5e
18956,GBP,20000,COMPLETED,2016-06-16 15:54:01.431000,,,misc,4af9791d-c8ff-4fba-aaef-b2fe25b6cbaf,TOPUP,OPHION,7112658d-9069-497d-ac35-e04ffb0f33d8
18957,GBP,3500,COMPLETED,2016-06-16 17:15:10.444000,,,misc,13fb983d-f9a1-4aa7-b326-b53f98a26c16,TOPUP,OPHION,a33016ab-83ce-4c1a-9616-f40bcd2b7a3c
18980,EUR,2500,COMPLETED,2016-06-14 18:00:16.789000,,,misc,c8a15f57-c18c-4af7-8c5e-b80f50f370c4,TOPUP,OPHION,8388dc87-f7c9-4be3-bb27-9b1e25e293ea
18981,EUR,500,COMPLETED,2016-06-14 18:02:11.806000,,,misc,e2321d16-732a-428f-b397-c7f3c6031933,TOPUP,OPHION,b9b02832-d2d3-4946-8399-9c51546e1252
19118,EUR,11000,COMPLETED,2016-06-13 19:15:47.618000,,,misc,a66b5c6f-1b66-49c9-8002-0776a73cef2f,TOPUP,OPHION,28fcdd6a-edf4-4154-8558-de38570d861f
19731,EUR,20000,COMPLETED,2016-06-08 18:15:29.973000,,,misc,bf0361fa-64a9-4e1d-9163-50c48eccbc18,TOPUP,OPHION,f0a5554d-0de3-4a4d-94b1-201b39019ea5
19753,EUR,1900,COMPLETED,2016-06-09 17:45:39.458000,,,misc,7fbc6995-0a91-4f71-b44a-69119d028707,TOPUP,OPHION,aeaa1d52-7ad6-4ebd-80aa-2b87db867399
19757,EUR,50000,COMPLETED,2016-06-08 17:17:10.882000,,,misc,d3a22758-eb6d-4d94-b10b-72ab152bbf51,TOPUP,OPHION,f9d716a1-88cd-474b-ae47-7a40a4c95b50
19761,EUR,1000,COMPLETED,2016-06-08 17:34:35.556000,,,misc,5c72f737-f13c-4c27-9310-84dd4e1af4a4,TOPUP,OPHION,249b271a-93ef-4b8f-8e15-17b7b93a3b6c
19766,EUR,1000,COMPLETED,2016-06-08 18:15:25.749000,,,misc,5c72f737-f13c-4c27-9310-84dd4e1af4a4,TOPUP,OPHION,a189eac5-5c68-4e97-93af-9e33278367f9
19925,EUR,4000,COMPLETED,2016-06-07 17:45:15.849000,,,misc,87f72a62-89da-46e4-a877-25fb8ef9aedc,TOPUP,OPHION,82ff3303-f0ee-45b8-8ba6-52d8eadd885e
19926,EUR,10000,COMPLETED,2016-06-07 17:45:37.421000,,,misc,1a9e22bd-4cec-47c4-8196-92038ba2e603,TOPUP,OPHION,9c855a5a-7a0b-4e0e-be77-c4fa3da88ad1
19927,EUR,4273,COMPLETED,2016-06-07 17:45:29.134000,,,misc,7aedd7a8-f400-4a8f-82cd-e32aa05c3ae7,TOPUP,OPHION,b06da5b9-dd19-4109-9d10-93ea2ee40799
19928,EUR,10981,COMPLETED,2016-06-07 17:45:25.865000,,,misc,4e04f3a5-ea58-4b25-9275-3fd3e0ac21da,TOPUP,OPHION,f4acdb2f-c843-4598-b75c-1d844f3f61cf
19945,EUR,5000,COMPLETED,2016-06-07 17:46:21.987000,,,misc,59f8ac07-be2b-4902-8662-bb46aa6eee9e,TOPUP,OPHION,13abe295-97af-4f30-a999-9d9d9a65234c
19968,EUR,1000,COMPLETED,2016-06-07 17:45:38.383000,,,misc,d28fa355-d501-4e61-a523-343a16af7bd2,TOPUP,OPHION,0d5dc4f7-94db-49ce-bc93-b0704009eb72
19969,EUR,10000,COMPLETED,2016-06-07 17:45:45.625000,,,misc,c5fa5f8a-9cf8-4dc2-8f4c-2cce4bb9696c,TOPUP,OPHION,dc0d99ec-f06b-44e9-96e3-f3f4ee1da874
19970,EUR,20000,COMPLETED,2016-06-07 17:45:50.484000,,,misc,4c9bf7cb-f92d-4832-9cfd-96f43b15f646,TOPUP,OPHION,0df230ed-8f92-457b-8d6d-5ee81ee66eba
19976,EUR,17765,COMPLETED,2016-06-07 17:45:57.352000,,,misc,e4886aa3-36d7-4e50-af64-2530c98b4dc9,TOPUP,OPHION,6f85ae93-ac72-4256-a842-70c51240747c
19992,GBP,10000,COMPLETED,2016-06-07 01:15:09.479000,,,misc,223548ad-7992-41a9-8aef-d1ed17527216,TOPUP,OPHION,9af57b3a-e10c-45f8-a2c3-6ed0084a85b4
20015,GBP,8768,COMPLETED,2016-06-07 13:15:09.957000,,,misc,e4c0befe-0325-438a-b47d-ee6643c05184,TOPUP,OPHION,cb888002-4a29-4fc8-80b6-90a37f9742c9
20094,EUR,13000,COMPLETED,2016-06-06 17:45:58.911000,,,misc,7fbc6995-0a91-4f71-b44a-69119d028707,TOPUP,OPHION,869f9370-772b-4dad-adab-35a4caf769b4
20292,GBP,40000,COMPLETED,2016-06-05 21:15:09.146000,,,misc,20100a1d-12bc-41ed-a5e1-bc46216e9696,TOPUP,OPHION,2ee1be94-0ab7-48c0-b19a-d94ff25e931a
20358,GBP,20000,COMPLETED,2016-06-05 14:15:09.421000,,,misc,13fb983d-f9a1-4aa7-b326-b53f98a26c16,TOPUP,OPHION,b9fa881b-102a-4339-9951-7e88cdefe738
20508,GBP,20000,COMPLETED,2016-07-03 21:15:09.042000,,,misc,52d63cb1-f7d0-4cfb-949d-51acdad6ee70,TOPUP,OPHION,9e8fcd89-b2e4-41ff-af68-ad8b75ba396d
20631,EUR,25000,COMPLETED,2016-06-30 20:24:13.129000,,,misc,d22cb97f-f158-4195-8de1-84375991243b,TOPUP,OPHION,39523525-45d3-41ae-9acb-ae1ecbdabae3
20632,EUR,16900,COMPLETED,2016-06-30 20:24:39.051000,,,misc,fea57754-5c0f-4cf9-806b-dac550c72109,TOPUP,OPHION,09c365cf-cdba-4768-986d-489541723846
20925,EUR,5000,COMPLETED,2016-06-23 18:00:30.662000,,,misc,18d34885-a0a6-4d0e-a615-470c03a5cf63,TOPUP,OPHION,4ca5bb90-ae50-4973-a377-ee4559b6800c
20977,EUR,50000,COMPLETED,2016-06-28 17:16:32.855000,,,misc,2d885098-76a1-4a94-b28d-fbecbefb28ad,TOPUP,OPHION,bb81a1bb-c459-4c38-9130-898281eb2d39
21045,EUR,30000,COMPLETED,2016-06-28 17:16:15.763000,,,misc,1a9e22bd-4cec-47c4-8196-92038ba2e603,TOPUP,OPHION,f0f6a01b-3b93-4c0d-b151-2eeae9f1945d
21122,EUR,2000,COMPLETED,2016-06-28 17:15:41.645000,,,misc,d430e50b-65ae-4d33-9b88-f1393d282376,TOPUP,OPHION,ad0fe62b-8e17-4d8e-b0c3-f3298bc5919f
21272,EUR,5000,COMPLETED,2016-06-27 17:48:38.221000,,,misc,d22cb97f-f158-4195-8de1-84375991243b,TOPUP,OPHION,19692489-5068-492c-85a1-767c562d6eeb
21444,EUR,7500,COMPLETED,2016-06-23 17:30:29.479000,,,misc,2a860948-e1b4-49f1-aa47-b2f25baca8fe,TOPUP,OPHION,b42d733c-768a-41f3-b013-f0894bcbdf19
21533,GBP,5000,COMPLETED,2016-06-23 09:15:10.887000,,,misc,e050e11d-5a81-432b-b4c7-86891ea29693,TOPUP,OPHION,13d579b2-9125-4ea5-a796-e57ed12c3352
21588,GBP,25000,COMPLETED,2016-06-26 21:15:10.032000,,,misc,52d63cb1-f7d0-4cfb-949d-51acdad6ee70,TOPUP,OPHION,e71cf7bc-cb41-4a1b-88cc-6a0d5b8a8efb
21699,GBP,14000,COMPLETED,2016-06-16 17:15:08.661000,,,misc,4af9791d-c8ff-4fba-aaef-b2fe25b6cbaf,TOPUP,OPHION,9fb3f2a9-6d26-4fb8-985d-6e75a7df3e71
21707,GBP,15000,COMPLETED,2016-06-24 01:15:09.499000,,,misc,e050e11d-5a81-432b-b4c7-86891ea29693,TOPUP,OPHION,317e2e1f-63b5-4a71-b00f-5ff6f8123ff0
21729,EUR,4000,COMPLETED,2016-06-24 17:30:39.345000,,,misc,516c0d73-c094-4885-afeb-335e1fa45a59,TOPUP,OPHION,18ea9a76-1755-4912-83ef-b3f59df448e0
21738,GBP,3500,COMPLETED,2016-06-24 21:15:08.696000,,,misc,13fb983d-f9a1-4aa7-b326-b53f98a26c16,TOPUP,OPHION,d480cb94-7c28-4897-954a-8c73a8d92358
21758,GBP,60000,COMPLETED,2016-06-24 17:15:07.974000,,,misc,2e0a93b6-75eb-441d-91fa-f22152df188a,TOPUP,OPHION,8df44c21-bcb0-4b6e-89ad-68cfea017881
21924,EUR,1200,COMPLETED,2016-06-22 17:45:25.747000,,,misc,fea57754-5c0f-4cf9-806b-dac550c72109,TOPUP,OPHION,71fad56d-27a6-4256-86b9-80c533a35121
21950,GBP,500000,COMPLETED,2016-06-22 17:15:11.012000,,,misc,cc5c4d11-f429-4404-bd43-dad204c0916f,TOPUP,OPHION,c37c63a3-52bc-479a-9858-dd0951e7604e
21972,EUR,10000,COMPLETED,2016-06-22 16:19:39.230000,,,misc,1a415205-79c8-48b9-939f-029588f6e854,TOPUP,OPHION,cf27552f-2ae1-4cb7-9aeb-622c10df5213
21973,EUR,800,COMPLETED,2016-06-22 16:20:14.636000,,,misc,8c658017-020d-4917-9003-ecf4cebc9eb4,TOPUP,OPHION,6878745e-d9c4-4714-bd1e-e82cb8b379f6
22115,GBP,50000,COMPLETED,2016-06-21 21:15:09.172000,,,misc,ffc8a89d-8e53-4066-b622-36a60e2e9983,TOPUP,OPHION,cfffecc2-bf2a-42a4-bb2d-493d39abac13
22218,GBP,24000,COMPLETED,2016-06-20 17:15:09.158000,,,misc,8c207efd-5c55-4924-a080-31edc4d69efa,TOPUP,OPHION,b56a7c4c-9f26-4a08-8c3f-0d659602cf9f
22229,GBP,25000,COMPLETED,2016-06-21 17:15:10.742000,,,misc,53b6be70-a26b-4429-b62a-6460839299e4,TOPUP,OPHION,dda280fc-018f-45a0-a9a5-3f2274d1db44
22281,EUR,10000,COMPLETED,2016-06-20 13:00:33.918000,,,misc,6f4da135-a831-45ac-b4d7-f70a40efe71e,TOPUP,OPHION,f0bc9ab3-b257-48cf-9a88-b3c937c288ef
22283,GBP,1400,COMPLETED,2016-06-20 21:15:09.561000,,,misc,53b6be70-a26b-4429-b62a-6460839299e4,TOPUP,OPHION,7981d97c-12c9-4c12-9a73-fc6d6668f7e1
22288,GBP,7000,COMPLETED,2016-06-20 13:15:12.879000,,,misc,66482ae5-b779-4975-bdae-a5e64bdeb057,TOPUP,OPHION,1eb315dc-0cd7-42a7-8fba-788890be4cd0
22447,EUR,10000,COMPLETED,2016-06-03 17:46:06.918000,,,misc,5d82c591-e1e3-4d45-9200-4c1d8d9286dd,TOPUP,OPHION,40a458f8-3ea7-4d4d-90e3-539f24643932
22530,EUR,77000,COMPLETED,2016-07-12 17:31:24.406000,,,misc,e89e6a80-803f-488e-89e1-0b7792eb9ea4,TOPUP,OPHION,c78983be-b259-4b47-b048-8e2387461e8c
22590,EUR,18000,COMPLETED,2016-07-12 17:31:08.519000,,,misc,01f36078-07dc-40fa-9b3b-cf3a724b4847,TOPUP,OPHION,384f3fa1-d11e-46bf-947d-388554a55026
22700,EUR,900,COMPLETED,2016-07-08 17:30:35.334000,,,misc,4e04f3a5-ea58-4b25-9275-3fd3e0ac21da,TOPUP,OPHION,1ef82463-db94-43fd-87be-acbd85abc089
22701,EUR,3200,COMPLETED,2016-07-08 17:30:39.053000,,,misc,d28fa355-d501-4e61-a523-343a16af7bd2,TOPUP,OPHION,ec1ff84a-e99f-40dd-b259-8642f3c04a2a
22703,EUR,15100,COMPLETED,2016-07-08 17:30:57.397000,,,misc,e4886aa3-36d7-4e50-af64-2530c98b4dc9,TOPUP,OPHION,72e94148-d026-4d38-87ee-60925b0c2849
22962,EUR,50000,COMPLETED,2016-07-11 17:15:49.529000,,,misc,f24917c0-155d-4124-af6e-1b8be494b5d1,TOPUP,OPHION,c3f93ad3-d038-4fed-8ebc-e20929ae7edf
22975,EUR,500000,COMPLETED,2016-07-11 17:16:50.436000,,,misc,ea86c877-ff87-4caa-8b76-3a05b89850d1,TOPUP,OPHION,4ead5594-01b7-4171-9062-d52de93efa23
23154,GBP,10000,COMPLETED,2016-07-11 17:15:16.752000,,,misc,62de4cf8-0b0f-40cc-84d9-47213372dac4,TOPUP,OPHION,d767b880-30eb-4f69-a4a8-a0cd450327a4
23363,EUR,5999,COMPLETED,2016-07-07 09:01:18.605000,,,misc,3ccef59e-7a11-4e83-93c1-567aada81568,TOPUP,OPHION,7080902c-3150-4bc3-b643-26e6fa6cd7b6
23387,EUR,8202,COMPLETED,2016-07-07 14:24:29.100000,,,misc,e89e6a80-803f-488e-89e1-0b7792eb9ea4,TOPUP,OPHION,24192141-27b5-4701-803e-fdc64e6ab524
23413,EUR,6000,COMPLETED,2016-07-07 17:31:10.985000,,,misc,59f8ac07-be2b-4902-8662-bb46aa6eee9e,TOPUP,OPHION,914cf446-9c41-44ad-ad79-e1549d23275c
23414,EUR,5000,COMPLETED,2016-07-07 17:31:36.559000,,,misc,35142678-ec37-4948-8766-60134b1a5dd0,TOPUP,OPHION,cac72900-7f38-4f00-ae1e-b4bf1ee79c29
23496,EUR,1500,COMPLETED,2016-07-07 09:01:31.755000,,,misc,1b5732ea-3190-4cdd-a369-6c364fa6f09a,TOPUP,OPHION,555d9ce3-542f-455e-9f60-658142b7b4c3
23517,EUR,20000,COMPLETED,2016-07-07 09:01:14.203000,,,misc,079f97ef-e827-4af2-a554-f46354e62570,TOPUP,OPHION,a6d24824-3e62-40db-aac9-06dbeb684bcf
23518,EUR,10000,COMPLETED,2016-07-07 09:01:22.689000,,,misc,d430e50b-65ae-4d33-9b88-f1393d282376,TOPUP,OPHION,493d197c-376c-4787-a750-135d634eb320
23520,EUR,100000,COMPLETED,2016-07-07 09:01:36.452000,,,misc,3dd8b1a9-17a7-483f-b1a4-9f23fe55ad61,TOPUP,OPHION,e36312e9-980e-4767-a16b-3f1f15ec92a5
23521,EUR,14000,COMPLETED,2016-07-07 09:01:37.181000,,,misc,f24917c0-155d-4124-af6e-1b8be494b5d1,TOPUP,OPHION,2533aa88-0057-4566-9b1a-7122c4fc4e24
23542,GBP,120000,COMPLETED,2016-07-07 01:15:10.912000,,,misc,20100a1d-12bc-41ed-a5e1-bc46216e9696,TOPUP,OPHION,f61ecac7-87b8-4933-8d7a-2382b4775936
23590,GBP,150000,COMPLETED,2016-07-06 17:15:08.163000,,,misc,2963af0c-0755-4b51-862f-8ffcf8bdd87e,TOPUP,OPHION,7a745b57-7a4b-4c14-8d1b-a84ca66fd3a8
23737,GBP,20000,COMPLETED,2016-07-04 21:15:09.074000,,,misc,13fb983d-f9a1-4aa7-b326-b53f98a26c16,TOPUP,OPHION,134e6a11-c13f-4ae3-a80d-00a715a3245e
23788,EUR,14900,COMPLETED,2016-07-05 17:31:18.076000,,,misc,7aedd7a8-f400-4a8f-82cd-e32aa05c3ae7,TOPUP,OPHION,cd67ee40-6329-4c6e-9b2b-64902027f182
23789,EUR,10000,COMPLETED,2016-07-05 17:30:41.638000,,,misc,1a9e22bd-4cec-47c4-8196-92038ba2e603,TOPUP,OPHION,a98f74ab-b9b6-4b09-8be7-b981cbc0764e
23819,EUR,80000,COMPLETED,2016-07-05 17:32:35.111000,,,misc,c8a15f57-c18c-4af7-8c5e-b80f50f370c4,TOPUP,OPHION,dcb4e25f-6a81-4ca1-9930-8c52ffa3db4f
23829,EUR,3429,COMPLETED,2016-07-05 17:31:50.764000,,,misc,7aedd7a8-f400-4a8f-82cd-e32aa05c3ae7,TOPUP,OPHION,b4e2551a-f814-4908-b298-d73636f2304b
23834,GBP,10000,COMPLETED,2016-07-05 17:30:11.018000,,,misc,a04d381e-8b24-4012-9441-e45a74719d61,TOPUP,OPHION,83bc1f02-590f-4990-a6bb-fd88c9873e08
23835,EUR,15000,COMPLETED,2016-07-05 17:32:01.539000,,,misc,7bb3ba6d-ec1f-4d3b-a7ad-c8cfe1595202,TOPUP,OPHION,ffce0307-a1ce-4126-b2bb-24aa277ed09d
23843,EUR,16000,COMPLETED,2016-07-05 17:31:34.439000,,,misc,39e65040-fde2-45d6-a6ab-d8893b10198c,TOPUP,OPHION,648fe21b-cab2-421d-ba69-9f311e4b15e6
23897,EUR,10000,COMPLETED,2016-07-05 08:15:56.794000,,,misc,bf0361fa-64a9-4e1d-9163-50c48eccbc18,TOPUP,OPHION,8de0c3bc-7b18-4e20-a5b9-09004da2748f
23949,EUR,13000,COMPLETED,2016-07-04 18:16:00.244000,,,misc,516c0d73-c094-4885-afeb-335e1fa45a59,TOPUP,OPHION,581d85ba-ba2b-4af3-8502-342256a7e239
23953,EUR,3808,COMPLETED,2016-07-04 18:15:31.413000,,,misc,7aedd7a8-f400-4a8f-82cd-e32aa05c3ae7,TOPUP,OPHION,68b0ad92-72fd-44b7-b18e-34bd24d321f0
23954,EUR,22000,COMPLETED,2016-07-04 18:17:05.157000,,,misc,4e55bb14-a6cd-4bdf-9c4b-754e5660418b,TOPUP,OPHION,4f1fb80b-8d37-4896-801c-00f2f799ed3d
23955,EUR,39900,COMPLETED,2016-07-04 18:17:14.463000,,,misc,e3872a8d-e04d-4bba-a30d-9fefef8535d0,TOPUP,OPHION,0421dccc-78a5-4d27-ad17-0dbde7054701
23956,EUR,5000,COMPLETED,2016-07-04 18:16:51.305000,,,misc,56497a0a-81eb-40c7-bf52-cbeec835080e,TOPUP,OPHION,0e212d99-ac4e-42a2-a158-db6c7d8066c4
23957,EUR,22000,COMPLETED,2016-07-04 18:17:27.053000,,,misc,e2321d16-732a-428f-b397-c7f3c6031933,TOPUP,OPHION,ae4dbdc7-7491-428a-9ba9-e3ad6e680e20
23958,EUR,500,COMPLETED,2016-07-04 18:17:29.349000,,,misc,d22cb97f-f158-4195-8de1-84375991243b,TOPUP,OPHION,6a1de60a-70e5-48e8-96ff-563dfe0d4640
24001,GBP,60000,COMPLETED,2016-07-04 01:15:08.752000,,,misc,a73aecf2-9b09-4b8d-8ca8-84fb971ba20c,TOPUP,OPHION,d0efbfe5-a25f-4015-959f-5ab505675129
24140,GBP,37126,COMPLETED,2016-07-01 17:15:11.429000,,,misc,20100a1d-12bc-41ed-a5e1-bc46216e9696,TOPUP,OPHION,fbd5e8da-65c0-4153-844d-6109ff295e9f
24143,EUR,12400,COMPLETED,2016-07-01 17:15:39.092000,,,misc,7fbc6995-0a91-4f71-b44a-69119d028707,TOPUP,OPHION,34435e1c-ceb5-4872-91fd-2e025e6520a6
24714,EUR,15000,COMPLETED,2016-07-12 17:31:09.410000,,,misc,0eb31bb6-8d32-4279-a58f-f06eb4c6fa89,TOPUP,OPHION,be98e80d-9851-42b4-b9da-5ace31a71b5e
24718,GBP,35000,COMPLETED,2016-07-12 13:15:08.667000,,,misc,2e0a6c18-6225-4c11-b3d4-8abb6ab7fbea,TOPUP,OPHION,278787e0-3efc-42fd-9a23-9cc86d855898
24774,EUR,100000,COMPLETED,2016-07-22 17:45:54.871000,,,misc,08d7e99a-8e8c-4c42-a3ce-a9175f538208,TOPUP,OPHION,0b2492a5-9ca9-4610-829d-e71375614768
24818,GBP,20000,COMPLETED,2016-07-22 09:15:13.819000,,,misc,2e0a6c18-6225-4c11-b3d4-8abb6ab7fbea,TOPUP,OPHION,96699dc8-2476-4183-bb8d-f4cc3a4eac21
24922,EUR,20000,COMPLETED,2016-07-21 18:00:39.913000,,,misc,26f2651c-2f8d-4aae-acb7-f902dfbc24ca,TOPUP,OPHION,aa5f7550-b2e5-4353-b48f-af2d733788a1
25002,GBP,15000,COMPLETED,2016-07-21 01:15:11.019000,,,misc,62de4cf8-0b0f-40cc-84d9-47213372dac4,TOPUP,OPHION,77b0930a-969a-4800-9921-a61a97755e8a
25015,EUR,1000,COMPLETED,2016-07-21 10:00:35.534000,,,misc,5c72f737-f13c-4c27-9310-84dd4e1af4a4,TOPUP,OPHION,22d7e976-a92e-4217-8601-fdaf7e9b6864
25069,EUR,100000,COMPLETED,2016-07-21 10:01:08.326000,,,misc,efedf9d5-ab17-44d9-8caf-830e822a7876,TOPUP,OPHION,02c50aa7-d3e9-4386-b481-2ce43e840c9b
